drug_ref,drug_descr,atc_ref,atc_descr
2E325C461C27EF6FE1000000AC100155,"FLUTAMIDA, 250 MG COMP",L02BB01,Flutamida
60D75B4665DDEF6FE1000000AC100155,"FLUTAMIDA, 250 MG COMP",L02BB01,Flutamida
89775C461C27EF6FE1000000AC100155,"FLUTAMIDA, 250 MG COMP",L02BB01,Flutamida
132EA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
17EFA15577DAFF1BE1000000AC10015A,FLUTICASONA,R01AD12,"Fluticasona, furoato de"
20A5A2559161E937E1000000AC10015A,FLUTICASONA,D07AC17,Fluticasona
2117A15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
2D2EA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
3317A15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
3F29A15577DAFF1BE1000000AC10015A,FLUTICASONA,R01AD08,Fluticasona
3F2EA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
4B16A15577DAFF1BE1000000AC10015A,FLUTICASONA,R01AD08,Fluticasona
4BB0A15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
57A9A15577DAFF1BE1000000AC10015A,FLUTICASONA,D07AC17,Fluticasona
5E55A3554908A548E1000000AC10015A,FLUTICASONA,R01AD08,Fluticasona
652EA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
679DA2559161E937E1000000AC10015A,FLUTICASONA,R01AD12,"Fluticasona, furoato de"
6B2AA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
74819F5547FC5261E1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
872AA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
992AA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
A5639F5547FC5261E1000000AC10015A,FLUTICASONA,R01AD12,"Fluticasona, furoato de"
ABAFA15577DAFF1BE1000000AC10015A,FLUTICASONA,D07AC17,Fluticasona
B52AA15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
CE65F55BF76AFC2CE1000000AC16013E,fluticasona,R01AD12,"Fluticasona, furoato de"
DA476359DD5ED21EE1000000AC1601AB,fluticasona,R01AD08,Fluticasona
DDAEE25CC4B08224E1000000AC1601AE,fluticasona,R01AD08,Fluticasona
E4E49858E88F580FE1000000AC10015A,FLUTICASONA,R01AD08,Fluticasona
E6EFC05C95448C2FE1000000AC16013F,fluticasona,R01AD12,"Fluticasona, furoato de"
E8059557DDCE756BE1000000AC100159,FLUTICASONA,R03BA05,Fluticasona
E916A15577DAFF1BE1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
ED2DA15577DAFF1BE1000000AC10015A,FLUTICASONA,R01AD08,Fluticasona
F55498588E6CB764E1000000AC10015A,FLUTICASONA,R03BA05,Fluticasona
FB17A15577DAFF1BE1000000AC10015A,FLUTICASONA,D07AC17,Fluticasona
82A0A2559161E937E1000000AC10015A,FLUTICASONA + AZELASTINA,R01AD58,"Fluticasona, combinaciones con"
D2EF015D2989BA23E1000000AC16019D,fluticasona + azelastina,R01AD58,"Fluticasona, combinaciones con"
1DDF1A5CF9004939E1000000AC1601AE,fluticasona + formoterol,R03AK11,Formoterol y fluticasona
29DF1A5CF9004939E1000000AC1601AE,fluticasona + formoterol,R03AK11,Formoterol y fluticasona
36B7A355D9485261E1000000AC10015A,FLUTICASONA + FORMOTEROL,R03AK11,Formoterol y fluticasona
3EB7A355D9485261E1000000AC10015A,FLUTICASONA + FORMOTEROL,R03AK11,Formoterol y fluticasona
46B7A355D9485261E1000000AC10015A,FLUTICASONA + FORMOTEROL,R03AK11,Formoterol y fluticasona
07AFA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
0E10A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
0FAFA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
1217A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
1414A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
1A17A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
1C14A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
2414A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
28FB005AAA9F4296E1000000AC16019D,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
32FB005AAA9F4296E1000000AC16019D,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
3BE7A35551047E7DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
42EAA2559161E937E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
551DAA5C427632F9E1000000AC1601AE,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
55C795570FCB2955E1000000AC100159,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
5DC795570FCB2955E1000000AC100159,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
6A10A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
83E0AA5C00E0013CE1000000AC1601AE,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
8EDAA35551047E7DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
90D5A35551047E7DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
A0D8A35551047E7DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
B3D2A2559161E937E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
B8DEA2559161E937E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
CADEA2559161E937E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
CFAEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
D2DEA2559161E937E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
D7AEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
DFAEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
E216A1555203652DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
E7AEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
F4D9A35551047E7DE1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
F5FA005AAA9F4296E1000000AC16019D,fluticasona + salmeterol,R03AK06,Salmeterol y fluticasona
F7AEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
FFAEA355D9485261E1000000AC10015A,FLUTICASONA + SALMETEROL,R03AK06,Salmeterol y fluticasona
26D4BF5C3E18275EE1000000AC16013F,fluticasona + umeclidinio + vilanterol,R03AL08,"Vilanterol, bromuro de umeclidinio y fluticasona furoato"
AA452F5DC114C759E1000000AC16013F,fluticasona + vilanterol,R03AK10,Vilanterol y furoato de fluticasona
D155F55B904CD9B3E1000000AC16013E,fluticasona + vilanterol,R03AK10,Vilanterol y furoato de fluticasona
DD55F55B904CD9B3E1000000AC16013E,fluticasona + vilanterol,R03AK10,Vilanterol y furoato de fluticasona
EAB0A355D9485261E1000000AC10015A,FLUTICASONA + VILANTEROL,R03AK10,Vilanterol y furoato de fluticasona
F2B0A355D9485261E1000000AC10015A,FLUTICASONA + VILANTEROL,R03AK10,Vilanterol y furoato de fluticasona
783E5B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 100 MCG/DOSIS POLVO INH 60 DOSIS ENV 60 D",R03BA05,Fluticasona
AE505B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 100 MCG/DOSIS POLVO INH 60 DOSIS ENV 60 D",R03BA05,Fluticasona
3E4E5B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 250 MCG/DOSIS SUSP INHAL 120 DOSIS FRA 12",R03BA05,Fluticasona
E2505B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 250 MCG/DOSIS SUSP INHAL 120 DOSIS FRA 12",R03BA05,Fluticasona
16515B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 50 MCG/DOSIS SUSP INHAL 120 DOSIS FRA 120",R03BA05,Fluticasona
443E5B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 500 MCG/DOSIS POLVO INH 60 DOSIS ENV 60 D",R03BA05,Fluticasona
7A505B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 500 MCG/DOSIS POLVO INH 60 DOSIS ENV 60 D",R03BA05,Fluticasona
D64D5B466A54183FE1000000AC100155,"FLUTICASONA INHAL, 500 MCG/DOSIS POLVO INH 60 DOSIS ENV 60 D",R03BA05,Fluticasona
3570AC51389EF05CE1000000AC100158,"FLUTICASONA NASAL, 27,5 MCG/DOSIS AEROS 120 DOSIS ENV 120 DOSIS",R01AD08,Fluticasona
D672124EF0B8517CE1000000AC10014C,"FLUTICASONA TÓP NASAL, 27.5 MCG/DOSIS AEROS 120 DOSIS FRA 120 DOSIS",A01AB91,Nistatina
AE315C461C27EF6FE1000000AC100155,"FLUTICASONA TÓP NASAL, 400 MCG/1 UND GOT TOP FRA 28 UND",R01AD08,Fluticasona
9B6A5C461C27EF6FE1000000AC100155,"FLUTICASONA TÓP NASAL, 400 MCG/DOSIS GOT TOP 28 DOSIS FRA 28",R01AD08,Fluticasona
064D5B466A54183FE1000000AC100155,"FLUTICASONA TÓP NASAL, 50 MCG/DOSIS NEBUL NAS 120 DOSIS NEBU",R01AD08,Fluticasona
46505B466A54183FE1000000AC100155,"FLUTICASONA TÓP NASAL, 50 MCG/DOSIS NEBUL NAS 120 DOSIS NEBU",R01AD08,Fluticasona
D84E5B466A54183FE1000000AC100155,"FLUTICASONA TÓP NASAL, 50 MCG/DOSIS NEBUL NAS 120 DOSIS NEBU",R01AD08,Fluticasona
C737124EC5D4497CE1000000AC10014C,"FLUTICASONA TÓP NASAL, 50 MCG/DOSIS PULV NASAL 120 DOSIS PULV NASAL 120 DOSIS",A01AB91,Nistatina
B396124EF0B8517CE1000000AC10014C,"FLUTICASONA TÓP NASAL, 50 MCG/DOSIS SPRAY 120 DOSIS FRA 120 DOSIS",A01AB91,Nistatina
7FC79B4991DBE03AE1000000AC100156,"FLUTICASONA TÓP NASAL, PULV NASAL 50 MCG/APLIC (120 APLIC)",R01AD08,Fluticasona
9B15A74F178C0D1BE1000000AC10014C,"FLUTICASONA, PROPIONATO TÓP DÉRM, 0,5 MG/G CREM 30 G",D07AC17,Fluticasona
E1B7124EF0B8517CE1000000AC10014C,"FLUTICASONA, PROPIONATO TÓP DÉRM, 0.5 MG/G CREM 30 G",D07AC17,Fluticasona
5B6EAC51389EF05CE1000000AC100158,"FLUTICASONA, PROPIONATO TÓP, 0,5 MG/G CREM 60 G",D07AC17,Fluticasona
3306A15577DAFF1BE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
5528A2559FE3097CE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
9FFFA15577DAFF1BE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
A7FFA15577DAFF1BE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
BD2FA15577DAFF1BE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
C52FA15577DAFF1BE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
E4E8A35551047E7DE1000000AC10015A,FLUTRIMAZOL,D01AC16,Flutrimazol
84385B466A54183FE1000000AC100155,"FLUTRIMAZOL TÓP DÉRM, 10 MG/1 G CREM 30 G",D01AC16,Flutrimazol
303E5B466A54183FE1000000AC100155,"FLUTRIMAZOL TÓP DÉRM, 10 MG/1 ML SOL TOP 30 ML",D01AC16,Flutrimazol
00719F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
03D5A355D9485261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
03E3A35551047E7DE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
04DBA15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
0BD3A355D9485261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
1D7C9F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
60E19858E88F580FE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
65D7A2559161E937E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
6AE19858E88F580FE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
6E749F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
75E7A15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
78749F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
7B97A355D9485261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
7E1BA2559FE3097CE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
7F7B9F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
830AA15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
83B1A15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
8597A355D9485261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
886F9F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
926F9F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
A5ACA15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
AFA4A15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
AFACA15577DAFF1BE1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
C8E9A2559161E937E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
D3799F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
D5789F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
E5839F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
F6709F5547FC5261E1000000AC10015A,FLUVASTATINA,C10AA04,Fluvastatina
1B1B1E4A3F9F1844E1000000AC100158,"FLUVASTATINA, 20 MG CAPS",C10AA04,Fluvastatina
2DCA0D4E8B91527CE1000000AC10014C,"FLUVASTATINA, 20 MG CAPS",A02AD02,Magaldrato
39191E4A3F9F1844E1000000AC100158,"FLUVASTATINA, 20 MG CAPS",C10AA04,Fluvastatina
211A1E4A3F9F1844E1000000AC100158,"FLUVASTATINA, 40 MG CAPS",C10AA04,Fluvastatina
23CA0D4E8B91527CE1000000AC10014C,"FLUVASTATINA, 40 MG CAPS",A02AD02,Magaldrato
57191E4A3F9F1844E1000000AC100158,"FLUVASTATINA, 40 MG CAPS",C10AA04,Fluvastatina
963D5B466A54183FE1000000AC100155,"FLUVASTATINA, 40 MG CAPS",C10AA04,Fluvastatina
F9181E4A3F9F1844E1000000AC100158,"FLUVASTATINA, 40 MG CAPS",C10AA04,Fluvastatina
14395B466A54183FE1000000AC100155,"FLUVASTATINA, 80 MG COMP LIB GRAD",C10AA04,Fluvastatina
29295B466A54183FE1000000AC100155,"FLUVASTATINA, 80 MG COMP LIB GRAD",C10AA04,Fluvastatina
59C6BC4B788F567FE1000000AC10014C,"FLUVASTATINA, 80 MG COMP LIB GRAD",C10AA04,Fluvastatina
CBC6BC4B788F567FE1000000AC10014C,"FLUVASTATINA, 80 MG COMP LIB GRAD",C10AA04,Fluvastatina
1BB4124EF0B8517CE1000000AC10014C,"FLUVASTATINA, 80 MG COMP LIB PROL",A02AD02,Magaldrato
EC89124EF0B8517CE1000000AC10014C,"FLUVASTATINA, 80 MG COMP LIB PROL",A02AD02,Magaldrato
3EE7A2559161E937E1000000AC10015A,FLUVOXAMINA,N06AB08,Fluvoxamina
48E7A2559161E937E1000000AC10015A,FLUVOXAMINA,N06AB08,Fluvoxamina
54D7A35551047E7DE1000000AC10015A,FLUVOXAMINA,N06AB08,Fluvoxamina
5CDDA35551047E7DE1000000AC10015A,FLUVOXAMINA,N06AB08,Fluvoxamina
3E7A5C468000801EE1000000AC100155,"FLUVOXAMINA, 100 MG COMP",N06AB08,Fluvoxamina
7F395C464128183FE1000000AC100155,"FLUVOXAMINA, 100 MG COMP",N06AB08,Fluvoxamina
93335C464128183FE1000000AC100155,"FLUVOXAMINA, 100 MG COMP",N06AB08,Fluvoxamina
DA3B5C461C27EF6FE1000000AC100155,"FLUVOXAMINA, 100 MG COMP",N06AB08,Fluvoxamina
21755C461C27EF6FE1000000AC100155,"FLUVOXAMINA, 50 MG COMP",N06AB08,Fluvoxamina
8C2B5C461C27EF6FE1000000AC100155,"FLUVOXAMINA, 50 MG COMP",N06AB08,Fluvoxamina
B3395C464128183FE1000000AC100155,"FLUVOXAMINA, 50 MG COMP",N06AB08,Fluvoxamina
D23B5C461C27EF6FE1000000AC100155,"FLUVOXAMINA, 50 MG COMP",N06AB08,Fluvoxamina
F26C405C2B33FF06E1000000AC1601AB,"FOLICO ACIDO 5000 MCG COMP, (NEO)",B03BB01,Acido folico
171B5B466A54183FE1000000AC100155,"FÓLICO, ÁCIDO, 10 MG CAPS",B03BB01,Acido folico
64CBBB4B10185B7FE1000000AC10014C,"FÓLICO, ÁCIDO, 10 MG CAPS",B03BB01,Acido folico
CD68AC51389EF05CE1000000AC100158,"FÓLICO, ÁCIDO, 10 MG CAPS",B03BB01,Acido folico
922D5C461C27EF6FE1000000AC100155,"FÓLICO, ÁCIDO, 400 MCG COMP",B03BB01,Acido folico
0961124EF0B8517CE1000000AC10014C,"FÓLICO, ÁCIDO, 5 MG COMP",A02AD03,Almagato
79835C468000801EE1000000AC100155,"FÓLICO, ÁCIDO, 5 MG COMP",B03BB01,Acido folico
C7425C461C27EF6FE1000000AC100155,"FÓLICO, ÁCIDO, 5 MG COMP",B03BB01,Acido folico
F4465B466A54183FE1000000AC100155,"FOLIFERRON, GRAG (ENV 30)",,
556F5C461C27EF6FE1000000AC100155,"FOLINATO CÁLCICO, 15 MG COMP",V03AF03,Folinato de calcio
76485B463DE6CF55E1000000AC100155,"FOLINATO CÁLCICO, 15 MG COMP",V03AF03,Folinato de calcio
9F6B5C461C27EF6FE1000000AC100155,"FOLINATO CÁLCICO, 350 MG VIAL",V03AF03,Folinato de calcio
68485C461C27EF6FE1000000AC100155,"FOLINATO CÁLCICO, 50 MG VIAL",V03AF03,Folinato de calcio
6D775C461C27EF6FE1000000AC100155,"FOLINATO CÁLCICO, 50 MG VIAL",V03AF03,Folinato de calcio
DD80124EF0B8517CE1000000AC10014C,"FOLINATO CÁLCICO, 50 MG VIAL",V03AF03,Folinato de calcio
E780124EF0B8517CE1000000AC10014C,"FOLINATO CÁLCICO, 50 MG VIAL",V03AF03,Folinato de calcio
EF0ECC5D3304C40EE1000000AC160194,"FOLINICO ACIDO 5 MG/ML SUSP (FM), FRA 50 ML (NEO)",V03AF03,Folinato de calcio
707CFB5B5ACDE498E1000000AC1601AB,"FOLINICO ACIDO 6 MG CAPS (FM), (NEO)",V03AF,Agentes detoxificantes para tratamientos antineoplasicos
49599F5547FC5261E1000000AC10015A,FOLITROPINA ALFA + LUTROPINA ALFA,G03GA30,Combinaciones
53599F5547FC5261E1000000AC10015A,FOLITROPINA ALFA + LUTROPINA ALFA,G03GA30,Combinaciones
B84C0E5BC177D5B9E1000000AC160194,folitropina alfa + lutropina alfa,G03GA30,Combinaciones
C64C0E5BC177D5B9E1000000AC160194,folitropina alfa + lutropina alfa,G03GA30,Combinaciones
D44C0E5BC177D5B9E1000000AC160194,folitropina alfa + lutropina alfa,G03GA30,Combinaciones
C03A5B466A54183FE1000000AC100155,"FOLITROPINA ALFA, 1050 UI/1,750 ML VIAL 1,750 ML",G03GA05,Folitropina alfa
0218A2559FE3097CE1000000AC10015A,FOLITROPINA BETA,G03GA06,Folitropina beta
05D7A2559161E937E1000000AC10015A,FOLITROPINA BETA,G03GA06,Folitropina beta
0FD7A2559161E937E1000000AC10015A,FOLITROPINA BETA,G03GA06,Folitropina beta
E3225B466A54183FE1000000AC100155,"FOLITROPINA BETA, 900 UI/1,080 ML INY 1,080 ML",G03GA06,Folitropina beta
7453825D5C542866E1000000AC16013F,folitropina delta,G03GA10,FOLITROPINA DELTA
8453825D5C542866E1000000AC16013F,folitropina delta,G03GA10,FOLITROPINA DELTA
9453825D5C542866E1000000AC16013F,folitropina delta,G03GA10,FOLITROPINA DELTA
DE4464513D0BAB09E1000000AC10014C,"FOMEPIZOL, 100 MG/20 ML AMP",V03AB34,Fomepizol
021CA2559FE3097CE1000000AC10015A,FONDAPARINUX,B01AX05,Fondaparinux
13399F5547FC5261E1000000AC10015A,FONDAPARINUX,B01AX05,Fondaparinux
D4A3A2559161E937E1000000AC10015A,FONDAPARINUX,B01AX05,Fondaparinux
E8E7A2559161E937E1000000AC10015A,FONDAPARINUX,B01AX05,Fondaparinux
FA1BA2559FE3097CE1000000AC10015A,FONDAPARINUX,B01AX05,Fondaparinux
40755C468000801EE1000000AC100155,"FONDAPARINUX, 2,5 MG/0,5 ML JER 0,5 ML",B01AX05,Fondaparinux
AE395C461C27EF6FE1000000AC100155,"FONDAPARINUX, 2,5 MG/0,5 ML JER 0,5 ML",B01AX05,Fondaparinux
59CD5B4692DF7E1EE1000000AC100155,"FONDAPARINUX, 5 MG/0,4 ML JER 0,4 ML",B01AX05,Fondaparinux
43745C461C27EF6FE1000000AC100155,"FONDAPARINUX, 7,5 MG/0,6 ML JER 0,6 ML",B01AX05,Fondaparinux
A3CD5B4692DF7E1EE1000000AC100155,"FONDAPARINUX, 7,5 MG/0,6 ML JER 0,6 ML",B01AX05,Fondaparinux
5BC6584BE1215B7FE1000000AC10014C,"FORMODUAL, 100 MCG/DOSIS  (AEROS INHA 120 DOSIS)",R03AK07,Formoterol y budesonida
281DA2559FE3097CE1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
43389F5547FC5261E1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
5C3B9F5547FC5261E1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
5D469F5547FC5261E1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
643B9F5547FC5261E1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
65469F5547FC5261E1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
69BDA15577DAFF1BE1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
71BDA15577DAFF1BE1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
D81CA2559FE3097CE1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
E639BD5BB5E1CB08E1000000AC16019D,formoterol,R03AC13,Formoterol
F437A2559FE3097CE1000000AC10015A,FORMOTEROL,R03AC13,Formoterol
76D35B4692DF7E1EE1000000AC100155,"FORMOTEROL, 12 MCG POLV INHAL",R03AC13,Formoterol
7FD25B4692DF7E1EE1000000AC100155,"FORMOTEROL, 12 MCG POLV INHAL",R03AC13,Formoterol
98D85B4692DF7E1EE1000000AC100155,"FORMOTEROL, 12 MCG POLV INHAL",R03AC13,Formoterol
3C3C5B466A54183FE1000000AC100155,"FORMOTEROL, 12 MCG/DOSIS SOL INH 50 DOSIS FRA 50 DOSIS",R03AC13,Formoterol
EC3F5B466A54183FE1000000AC100155,"FORMOTEROL, 4,5 MCG/DOSIS POLV INHAL 60 DOSIS ENV 60 DOSIS",R03AC13,Formoterol
2F6F5C461C27EF6FE1000000AC100155,"FORMOTEROL, 9 MCG/DOSIS POLV INHAL 60 DOSIS ENV 60 DOSIS",R03AC13,Formoterol
B83F5B466A54183FE1000000AC100155,"FORMOTEROL, 9 MCG/DOSIS POLV INHAL 60 DOSIS ENV 60 DOSIS",R03AC13,Formoterol
27D19B4991DBE03AE1000000AC100156,"FORMOTEROL, CART 12 MCG/DOSIS (ENV 60)",R03AC13,Formoterol
83CE9B4991DBE03AE1000000AC100156,"FORMOTEROL, CART 6 MCG/DOSIS (60 DOSIS) + INHAL",R03AC13,Formoterol
17CD9B4991DBE03AE1000000AC100156,"FORMOTEROL, INHAL + CART 12 MCG/DOSIS (ENV 60)",R03AC13,Formoterol
73C69B4991DBE03AE1000000AC100156,"FORMOTEROL, NEO AEROS 12 MCG/PULS (ENV 50 DOSIS)",R03AC13,Formoterol
5A116E46C762121AE1000000AC100150,FORMULA MAGISTRAL CREMA,,
BFC46E46E979131AE1000000AC100150,FORMULA MAGISTRAL SOLUCION,,
10080160EF754574E1000000AC1601AE,"FORSTEO 20 microgramos/80 MICROLITROS, SOLUCION INYECTABLE , 1 pluma precargada de 2,4 ml",H05AA02,Teriparatida
802BDC61B138DF81E1000000AC16013E,"FORTASEC 2 mg CAPSULAS DURAS, 20 capsulas",A07DA03,Loperamida
48DC5250AE2A0352E1000000AC10015A,FORTICARE 125 ML BRIK,V06,NUTRIENTES GENERALES
06E01D60871630B4E1000000AC160194,FORTICREME 125 G CREMA,V06,NUTRIENTES GENERALES
5D4F65559F864846E1000000AC100159,"FORTIMEL CREME, 125 G BOTE",V06,NUTRIENTES GENERALES
5705F6585B074755E1000000AC16013E,FORTIMEL ENERGY MULTIFIBRE 200 ML FRASCO,V06,NUTRIENTES GENERALES
0EDEF55886FB8A77E1000000AC16013E,FORTIMEL YOG 200 ML FRASCO,V06,NUTRIENTES GENERALES
C9C81E48BBFA6153E1000000AC100153,FORTINI 200 ML BOTE,V06,NUTRIENTES GENERALES
400143472BED4819E1000000AC100157,FORTISIP 200 ML BRICK,V06,NUTRIENTES GENERALES
09F64347C8EE4F19E1000000AC100157,FORTISIP MULTIFIBRE 200 ML BRICK,V06,NUTRIENTES GENERALES
EADBA35551047E7DE1000000AC10015A,FOSAMPRENAVIR,J05AE07,Fosamprenavir
553D5C464128183FE1000000AC100155,"FOSAMPRENAVIR, 50 MG/1 ML SUSP FRA 225 ML",J05AE07,Fosamprenavir
5A815C468000801EE1000000AC100155,"FOSAMPRENAVIR, 50 MG/ML SUSP FRA 225 ML",J05AE07,Fosamprenavir
1F3D5C464128183FE1000000AC100155,"FOSAMPRENAVIR, 700 MG COMP",J05AE07,Fosamprenavir
3A795C468000801EE1000000AC100155,"FOSAMPRENAVIR, 700 MG COMP",J05AE07,Fosamprenavir
FD8E4750481FF830E1000000AC10015A,"FOSAPREPITANT, 150 MG VIAL",A04AD12,Aprepitant
9F395C464128183FE1000000AC100155,"FOSCARNET, 24 MG/1 ML VIAL 250 ML",J05AD01,Foscarnet
EF6E5C461C27EF6FE1000000AC100155,"FOSCARNET, 24 MG/ML VIAL 250 ML",J05AD01,Foscarnet
01379F5547FC5261E1000000AC10015A,FOSFATO DE CALCIO,A12AA01,Fosfato de calcio
0CD1C15A2456E1FEE1000000AC1601AB,FOSFATO DE CALCIO,A12AA01,Fosfato de calcio
7C7A5C468000801EE1000000AC100155,"FOSFATO MONO-DISODICO ENEMA, ENV 250 ML",A06AG01,Fosfato de sodio
